"","saleprice","gdistance","wdistance","cdistance","bathrooms","bedrooms","sqftbuilding","sqftlot","age"
"2101",57000,7934.6171875,11535.85546875,138.744995117188,1,2,593,4250,88
"2102",135000,11969.3984375,1738.36206054688,2678.3349609375,2,2,1462,6420,44
"2103",81500,14768.8486328125,985.721984863281,1954.22705078125,1,3,1350,5521,45
"2104",155000,3317.22900390625,11627.0888671875,1237.15197753906,2.5,3,1568,4055,4
"2105",131500,12195.388671875,4472.07421875,385.248992919922,2,3,1552,7000,13
"2106",145500,13409.7802734375,4781.162109375,483.243988037109,2.5,4,1800,5000,1
"2107",57000,10640.3583984375,5474.958984375,442.700012207031,1,3,1020,5450,32
"2108",141500,9162.654296875,24836.26171875,185.186004638672,1.5,4,1725,7454,1
"2109",192455,15312.326171875,3122.669921875,2459.44409179688,2,4,1832,6800,10
"2110",125000,5787.3740234375,14197.693359375,274.265991210938,2,3,956,6100,39
"2111",84500,7475.27783203125,2551.24096679688,1540.81298828125,2,3,1008,6000,1
"2112",88000,13831.35546875,5087.9990234375,732.43798828125,1.5,2,1121,5500,26
"2113",99000,6269.55615234375,14054.970703125,691.804992675781,1,3,1311,6970,47
"2114",106500,3613.88989257812,11013.048828125,1340.07897949219,2,3,1137,6050,13
"2115",156000,2576.1298828125,11010.3837890625,574.968994140625,2,3,1788,8161,10
"2116",80000,5262.9931640625,4635.1201171875,225.473007202148,2,3,1092,6200,22
"2117",134000,4249.212890625,5595.39208984375,392.096008300781,1,3,1320,7952,3
"2118",149000,13319.87890625,77.6159973144531,224.932006835938,2,4,2263,8315,19
"2119",113000,9568.619140625,5402.662109375,282.873992919922,2,3,1343,6200,1
"2120",98500,2077.90502929688,12576.9873046875,439.878997802734,1,2,1098,6160,45
"2121",128000,11711.271484375,1969.22094726562,2612.81005859375,2,3,1724,7150,10
"2122",63636,10487.8525390625,1838.97497558594,2644.06811523438,1,2,994,5750,20
"2123",240000,14840.705078125,2240.85205078125,1919.00805664062,4,4,3381,10752,21
"2124",52000,4623.28076171875,12363.6005859375,689.247009277344,1,2,787,5650,73
"2125",155000,15472.4287109375,2768.71997070312,2031.39599609375,2,3,1701,6372,8
"2126",197500,4138.0048828125,12686.068359375,750.68701171875,3,4,2052,4480,1
"2127",147000,2941.61791992188,11169.638671875,487.164001464844,3,5,2678,10225,9
"2128",127000,4525.39990234375,7783.23486328125,375.976989746094,2,3,1381,7440,34
"2129",98000,13269.9130859375,4204.56201171875,604.526977539062,2,3,1413,6000,28
"2130",137000,2061.44799804688,12594.5078125,433.483001708984,2,3,1609,6270,17
"2131",94500,13990.8681640625,4741.4111328125,961.039978027344,3,4,1265,6500,20
"2132",106500,11349.5244140625,1000.99200439453,3210.32495117188,1,3,1498,5050,78
"2133",109000,1633.12194824219,10067.8359375,40.4949989318848,2,3,1188,6723,10
"2134",149000,1592.15405273438,9936.1728515625,0.151999995112419,2,6,1776,20020,32
"2135",138000,4055.2080078125,12067.4658203125,820.573974609375,2,3,1214,4500,8
"2136",141500,7491.5078125,5893.97216796875,505.640014648438,2,3,1315,6854,1
"2137",193000,3971.50610351562,12164.20703125,898.072998046875,2.5,4,2428,5018,1
"2138",153000,5988.80517578125,4756.18896484375,60.8390007019043,1,3,1500,7500,74
"2139",166500,9023.2724609375,26151.6953125,30.0300006866455,2.5,4,1958,7034,10
"2140",140000,12550.35546875,3818.33911132812,933.828979492188,2,3,1560,6500,11
"2141",85000,6560.873046875,6195.97900390625,1478.56604003906,2,3,1386,5050,21
"2142",141000,3676.4208984375,10748.216796875,1154.86999511719,2,4,1358,6367,18
"2143",142500,13295.0048828125,4388.31591796875,516.945983886719,3,4,2118,6600,16
"2144",178000,3636.7119140625,13533.2607421875,138.184005737305,1.5,3,1207,50965,15
"2145",118000,6281.4921875,14640.3759765625,559.75,1,3,998,5529,47
"2146",123000,10186.6083984375,455.110992431641,2321.07202148438,2,4,2323,9000,66
"2147",70000,7278.80712890625,2702.56591796875,1375.21496582031,1,3,900,7000,47
"2148",350364,11816.5234375,1651.90002441406,2495.01904296875,2,4,1778,5000,73
"2149",90000,14861.896484375,3050.0849609375,2080.705078125,2,3,1092,7500,35
"2150",115000,13698.49609375,4013.67309570312,921.307006835938,2,3,1917,6300,36
"2151",110000,13737.4638671875,2637.7099609375,1165.98706054688,2,3,1561,6800,18
"2152",87636,2774.14501953125,11045.5537109375,439.7919921875,2,4,1541,6000,23
"2153",130000,15826.2265625,3580.02197265625,1406.09997558594,2,3,1488,9109,18
"2154",230000,3817.72900390625,12642.8056640625,829.456970214844,2.5,4,2272,5626,9
"2155",200500,3092.42700195312,11270.4619140625,463.510986328125,2,3,2782,10648,41
"2156",177000,4036.787109375,11986.361328125,860.508972167969,3,4,1859,4000,1
"2157",172500,14045.845703125,3107.27807617188,1651.81896972656,2,3,2162,27300,53
"2158",63500,9177.97265625,24693.953125,28.7350006103516,1,2,911,6162,87
"2159",116000,14689.9404296875,3049.85107421875,1956.36804199219,2,3,1416,7680,26
"2160",81000,5669.76806640625,4862.33203125,139.649002075195,2,3,1391,17250,41
"2161",114000,6539.52099609375,14127.2470703125,380.451995849609,2,3,1299,6510,21
"2162",60000,10965.251953125,804.775024414062,2983.14794921875,1,2,1124,6168,62
"2163",178000,14523.7080078125,2475.81201171875,1943.57299804688,2,3,1738,11832,35
"2164",184000,6306.076171875,5275.89013671875,116.069000244141,2.5,3,2230,11174,11
"2165",127818,6709.8779296875,7549.02783203125,303.335998535156,1,2,884,8540,41
"2166",225000,3331.17797851562,14372.0185546875,204.927993774414,3,5,2360,5990,1
"2167",105000,14101.3056640625,2392.294921875,1862.42700195312,1,2,1021,5689,41
"2168",40000,7926.47705078125,2228.77709960938,1632.20202636719,1,2,730,5050,41
"2169",137000,8426.3505859375,13573.609375,1.59200000762939,2,3,1501,6887,8
"2170",210000,14928.810546875,2823.3779296875,2205.912109375,2,3,2465,7275,16
"2171",53000,8757.3486328125,2646.94799804688,1299.00598144531,1,2,999,7500,45
"2172",90000,11622.5986328125,1523.56896972656,1792.20397949219,1,2,917,11638,44
"2173",84500,9840.1845703125,126.833999633789,1426.85803222656,1,3,1863,8700,44
"2174",158000,8323.615234375,4619.67919921875,186.033996582031,2.5,4,1811,7737,6
"2175",85000,8455.6494140625,3888.43505859375,259.553009033203,2,5,1913,10412,32
"2176",140000,8211.7646484375,11758.328125,14.8190002441406,2,3,1447,19602,26
"2177",205909,2213.86694335938,10625.541015625,540.97900390625,2,3,1158,5268,11
"2178",107500,13612.080078125,3590.8759765625,1139.61999511719,2,4,1130,5600,18
"2179",122000,4825.955078125,7612.39990234375,614.796020507812,2,3,1170,9715,27
"2180",130000,13493.30078125,3246.47192382812,1686.71801757812,2,2,1151,6100,28
"2181",125000,15267.3720703125,4484.90478515625,860.976013183594,3,4,1890,9135,8
"2182",104000,14038.6845703125,3437.76000976562,1393.43200683594,2,3,1452,7066,17
"2183",85500,14983.310546875,4781.73388671875,755.700988769531,2,3,1168,3000,3
"2184",148000,7459.80712890625,4544.76318359375,223.197998046875,2,2,1324,6710,10
"2185",110000,3305.13989257812,11503.8876953125,1309.18200683594,1,3,1216,5803,40
"2186",150000,3023.7529296875,11422.2001953125,1730.67895507812,1,3,1674,7500,70
"2187",105000,7956.23486328125,5769.7060546875,35.1360015869141,1,2,1092,6240,36
"2188",145000,12514.482421875,4790.69287109375,59.5040016174316,2,3,1760,6500,14
"2189",252000,245.218994140625,16670.17578125,214.024002075195,2,4,2218,66211,14
"2190",103000,13091.5341796875,4280.033203125,459.398010253906,2,3,1395,7378,25
"2191",113000,2519.82202148438,10766.9423828125,299.856994628906,2,3,1669,9612,17
"2192",160000,5842.0888671875,5781.89990234375,604.768981933594,2,3,1900,8464,9
"2193",97500,14134.7412109375,4631.19482421875,1108.88598632812,2,3,1134,6000,12
"2194",90000,8346.7099609375,4696.9521484375,209.082000732422,2.5,3,1646,5500,7
"2195",253000,12078.4990234375,1951.39294433594,2918.47607421875,2,3,2090,10107,15
"2196",128000,10852.16015625,6108.4970703125,174.182998657227,2,3,1458,6946,38
"2197",93500,13709.4619140625,6159.912109375,444.096984863281,2,4,1136,5955,13
"2198",120000,2085.97607421875,12568.1279296875,443.829010009766,2,3,1528,6175,16
"2199",128000,4210.80908203125,7324.89697265625,132.837997436523,2,3,1351,6780,17
"2200",112000,4858.87109375,12349.85546875,163.360000610352,2,3,1718,24998,13
"2201",79000,11741.4638671875,2551.11791992188,1390.96105957031,1,2,1054,7500,56
"2202",145000,2716.873046875,11880.958984375,983.97998046875,1,3,1217,5600,44
"2203",107000,13218.84765625,3015.14892578125,322.164001464844,2,3,1755,10584,22
"2204",78000,13877.529296875,6163.56494140625,367.885986328125,2,3,1533,6000,18
"2205",110000,3961.77587890625,10815.6953125,893.578002929688,1,3,956,6100,39
"2206",183000,8024.0078125,4305.94482421875,215.85400390625,2.5,3,1913,6856,2
"2207",90000,11788.4609375,1481.17895507812,2002.67297363281,1,3,1064,6820,42
"2208",118000,4507.30615234375,12903.083984375,771.2490234375,2,4,1496,5170,17
"2209",158000,5036.39794921875,8425.4326171875,160.90299987793,2,3,1880,6573,8
"2210",165000,6669.1728515625,14030.7822265625,485.658996582031,2,3,1743,5800,3
"2211",183000,1355.69604492188,13084.7333984375,240.876007080078,2.5,3,1808,4000,8
"2212",150000,7981.80517578125,5111.65576171875,298.363006591797,3,4,2154,6154,5
"2213",149000,6160.490234375,12770.369140625,12.0069999694824,2,3,1621,10770,15
"2214",163500,11774.373046875,3106.89599609375,1498.21496582031,2.5,3,2045,9000,17
"2215",80000,11452.4501953125,6401.94482421875,363.928985595703,2,3,1328,12189,18
"2216",36000,11488.57421875,2209.541015625,1656.43005371094,1,1,740,3784,61
"2217",117000,9660.2314453125,3235.15087890625,1110.26904296875,2,3,1194,8775,39
"2218",72000,11274.7275390625,1760.34704589844,1798.86096191406,1,3,1040,6785,41
"2219",175000,7698.58984375,5247.09619140625,565.408996582031,2.5,4,2263,9727,5
"2220",154000,7977.52392578125,13619.859375,34.3520011901855,2.5,3,2008,5280,3
"2221",265000,4164.56591796875,12172.3310546875,709.112976074219,2.5,4,2506,15122,13
"2222",150000,4083.17700195312,13271.748046875,171.059005737305,2,3,1165,6382,3
"2223",131000,1857.60302734375,12599.220703125,739.385986328125,2,4,1388,6500,10
"2224",158000,4182.759765625,10387.2509765625,1013.32702636719,2,3,1620,6153,7
"2225",215000,9992.8984375,282.391998291016,1594.60803222656,2,3,2393,11520,33
"2226",147000,4375.8291015625,11122.97265625,533.070007324219,2.5,3,1446,4750,5
"2227",140000,13528.2060546875,4176.7900390625,746.471008300781,3,4,1984,6500,13
"2228",101500,15469.1611328125,4279.6611328125,784.799987792969,2,2,925,3000,2
"2229",169000,3840.96411132812,10657.6943359375,1247.56103515625,2,2,1690,8450,44
"2230",130000,15094.017578125,4667.5830078125,798.236999511719,2.5,4,1722,5503,1
"2231",89000,1960.49694824219,12724.419921875,366.570007324219,1.5,3,1032,5000,39
"2232",130500,6544.3779296875,13633.2021484375,836.947998046875,2,3,1068,8318,35
"2233",131000,2050.4970703125,12442.080078125,907.547973632812,1.5,3,1150,5830,39
"2234",165500,2261.22998046875,10651.4931640625,589.413024902344,2,4,1771,5500,2
"2235",122500,8204.859375,4251.01611328125,196.932998657227,2,3,1450,6396,3
"2236",260000,11.0530004501343,16906.546875,4.31500005722046,2,4,2330,73180,13
"2237",99500,594.784973144531,12171.9638671875,42.7319984436035,2,4,1832,6175,17
"2238",136000,4987.48779296875,8357.4775390625,199.126007080078,2,3,1420,6100,15
"2239",99000,10501.27734375,14974.8837890625,319.540008544922,1,2,949,5000,35
"2240",88000,13309.015625,5204.78515625,282.397003173828,2,3,1458,7932,16
"2241",117000,4355.39111328125,7267.64111328125,674.294006347656,2,3,1335,7632,20
"2242",116000,13614.2998046875,3588.69799804688,1141.62805175781,2,4,1202,5250,18
"2243",108500,5111.26416015625,4717.52880859375,452.085998535156,2,3,1143,7334,14
"2244",120000,13520.2890625,4649.3720703125,606.328979492188,2.5,4,1933,5005,6
"2245",115000,7189.3017578125,13244.8232421875,197.052001953125,2.5,3,1349,6433,5
"2246",103500,3851.76806640625,7699.77978515625,92.7099990844727,2,3,1152,7087,10
"2247",125000,12010.9130859375,3295.7099609375,1289.91296386719,2,3,1499,7800,19
"2248",116000,15940.1376953125,3379.00903320312,1670.40502929688,2,3,1587,7140,31
"2249",145000,4556.8369140625,6978.51904296875,426.361999511719,3,3,1740,6000,12
"2250",110000,14841.2626953125,4902.14111328125,382.359008789062,1.5,2,1124,5199,24
"2251",106000,9971.5927734375,12612.205078125,6.49499988555908,1.5,3,1007,5270,36
"2252",140909,3674.28198242188,11431.6826171875,455.678985595703,3,4,2295,8499,12
"2253",55000,4497.78515625,12411.8916015625,1092.76000976562,1,3,1014,5000,75
"2254",153909,2145.69091796875,12314.3779296875,1008.44000244141,2,3,1389,6857,9
"2255",136000,13353.89453125,6493.798828125,40.8079986572266,2,3,1541,5989,29
"2256",135500,5022.05419921875,11373.0078125,209.733001708984,1,3,1000,6591,16
"2257",274500,3976.3759765625,10543.4453125,1187.3330078125,3,5,2598,10941,4
"2258",160500,5847.10595703125,4734.9169921875,551.273010253906,3,4,2606,5500,1
"2259",95000,14012.263671875,3736.25390625,1234.61401367188,2,3,1472,6800,26
"2260",110000,14282.8115234375,5391.10205078125,880.718017578125,2,4,1794,6320,2
"2261",105000,7752.65185546875,2837.05395507812,355.813995361328,1,2,1088,6300,31
"2262",205500,4977.14794921875,9394.58203125,35.8120002746582,2,4,1973,14595,22
"2263",120000,13917.95703125,4126.4248046875,1058.33898925781,2,3,1552,6909,14
"2264",110000,11063.41796875,1355.84204101562,848.301025390625,2,3,1407,8023,28
"2265",44000,12711.2080078125,2564.20288085938,1881.68798828125,1,2,1063,5000,67
"2266",139500,15510.158203125,4233.9560546875,886.643005371094,2,3,1651,5250,1
"2267",136500,12802.0458984375,4205.07177734375,981.1259765625,2,3,1659,11250,45
"2268",144000,11069.8984375,6358.08203125,257.93701171875,2.5,3,1734,6396,1
"2269",145000,2484.86401367188,11971.0078125,1316.73095703125,2,3,1360,6180,31
"2270",120000,13175.0966796875,3407.76611328125,357.635009765625,2,3,1418,7841,40
"2271",65000,8814.01171875,24886.802734375,62.306999206543,1,1,781,3640,43
"2272",57500,9788.357421875,5196.9931640625,392.605010986328,1,2,768,5720,39
"2273",159000,3532.44189453125,12176.259765625,1371.625,2,3,1746,5000,5
"2274",145000,2090.17993164062,13232.13671875,315.393005371094,2,3,1120,5000,18
"2275",138000,5481.53076171875,8105.615234375,504.769012451172,2,4,1710,6500,16
"2276",90500,15092.4296875,4655.57421875,679.997009277344,2,3,1600,6826,6
"2277",103000,680.161010742188,12344.1025390625,18.2390003204346,2,3,1519,6200,19
"2278",51500,8785.015625,2442.01098632812,1509.80798339844,1,2,738,4500,63
"2279",185000,4528.52490234375,11782.9091796875,388.372009277344,2.5,3,1491,5530,9
"2280",72000,10996.2138671875,1228.56396484375,2908.32495117188,1,2,816,5000,55
"2281",140000,14886.84765625,551.796997070312,596.505981445312,2,4,1600,7070,23
"2282",90000,14340.62890625,5318.14208984375,933.754028320312,2.5,3,1688,5100,9
"2283",83500,11954.68359375,1945.14904785156,3140.7529296875,1,2,1004,5000,68
"2284",239000,11661.5673828125,1475.94299316406,3370.208984375,2.5,5,3452,12600,70
"2285",114500,14244.869140625,5218.01318359375,1077.14404296875,2,3,1645,5481,4
"2286",78000,9702.4443359375,10562.8291015625,119.61799621582,2,3,1348,6000,15
"2287",57500,4667.77685546875,12221.00390625,351.170989990234,1,2,780,5000,42
"2288",156000,4469.30810546875,7064.884765625,396.084991455078,2,3,1740,6700,10
"2289",153000,5876.80419921875,12699.87890625,6.81500005722046,2,3,1491,8040,10
"2290",172000,2837.57495117188,12576.4365234375,737.158020019531,2,3,1917,5100,11
"2291",210000,14747.0908203125,960.825012207031,1816.22705078125,2,3,1966,11800,26
"2292",95000,11571.7734375,1478.42199707031,1577.86303710938,1.5,3,1719,8165,47
"2293",156500,3856.36206054688,12233.150390625,1012.66497802734,2,3,1390,5225,9
"2294",95000,7119.31494140625,5394.43212890625,1086.50500488281,2,3,1052,7800,42
"2295",88000,14946.7275390625,2882.07788085938,2196.30102539062,2,3,1377,7500,41
"2296",1e+05,9444.048828125,1745.083984375,2188.63305664062,2,3,1121,9130,30
"2297",156000,4714.31396484375,10766.92578125,154.654998779297,3,3,1801,5969,3
